Datetime,Store,Weekly_Sales
2012-05-18,45,800842.2799999998
2012-05-18,5,336189.66
2012-05-18,6,1513635.6400000004
2012-05-18,7,468428.3
2012-05-18,8,913922.0099999997
2012-05-18,9,571463.93
2012-05-25,1,1555444.5500000003
2012-05-25,10,1830939.1
2012-05-25,11,1297335.87
2012-05-25,12,991514.2100000001
2012-05-25,13,2043349.41
2012-05-25,14,2030869.6099999996
2012-05-25,15,693780.4200000003
2012-05-25,16,518045.0899999999
2012-05-25,17,984881.5900000002
2012-05-25,18,1088446.58
2012-05-25,19,1485540.2800000005
2012-05-25,2,1912791.0899999999
2012-05-25,20,2114989.0
2012-05-25,21,722891.24
2012-05-25,22,1047297.3799999997
2012-05-25,23,1552934.6400000004
2012-05-25,24,1407897.57
2012-05-25,25,783371.0200000003
2012-05-25,26,1067310.74
2012-05-25,27,1818906.7300000002
2012-05-25,28,1151214.41
2012-05-25,29,549665.6699999998
2012-05-25,3,413701.29
2012-05-25,30,449355.91000000003
2012-05-25,31,1397094.26
2012-05-25,32,1232784.2199999997
2012-05-25,33,261851.74
2012-05-25,34,1015737.6100000002
2012-05-25,35,822167.1699999998
2012-05-25,36,306098.17
2012-05-25,37,540625.79
2012-05-25,38,422810.12000000005
2012-05-25,39,1596036.6600000001
2012-05-25,4,2154137.6699999995
2012-05-25,40,991054.4899999999
2012-05-25,41,1424500.47
2012-05-25,42,535764.58
2012-05-25,43,597406.39
2012-05-25,44,343268.29
2012-05-25,45,817741.17
2012-05-25,5,341994.4799999998
2012-05-25,6,1603793.4199999997
2012-05-25,7,532739.7699999999
2012-05-25,8,895157.4400000004
2012-05-25,9,547226.0000000001
2012-06-01,1,1624477.5800000003
2012-06-01,10,1767471.4799999995
2012-06-01,11,1361595.3299999998
2012-06-01,12,981345.2000000001
2012-06-01,13,2035431.3899999997
2012-06-01,14,2049485.4899999995
2012-06-01,15,663971.26
2012-06-01,16,532311.9299999998
2012-06-01,17,938914.2799999999
2012-06-01,18,1118313.6999999997
2012-06-01,19,1450733.2900000005
2012-06-01,2,1910092.3700000003
2012-06-01,20,2143126.5900000003
2012-06-01,21,695439.8299999997
2012-06-01,22,1102857.37
2012-06-01,23,1476144.34
2012-06-01,24,1467722.19
2012-06-01,25,694765.9500000003
2012-06-01,26,1015853.0299999996
2012-06-01,27,1900638.6
2012-06-01,28,1245480.95
2012-06-01,29,576252.35
2012-06-01,3,432268.53
2012-06-01,30,427021.17999999993
2012-06-01,31,1404516.29
2012-06-01,32,1157557.79
2012-06-01,33,261131.09
2012-06-01,34,977062.44
2012-06-01,35,932195.52
2012-06-01,36,306005.5299999999
2012-06-01,37,531811.85
2012-06-01,38,435579.7000000001
2012-06-01,39,1640476.7699999998
2012-06-01,4,2179360.939999999
2012-06-01,40,1037464.2699999999
2012-06-01,41,1374891.3599999996
2012-06-01,42,521953.7800000001
2012-06-01,43,605078.6199999999
2012-06-01,44,323410.94000000006
2012-06-01,45,837144.63
2012-06-01,5,359867.8
2012-06-01,6,1681121.3800000004
2012-06-01,7,598495.0199999999
2012-06-01,8,921161.2
2012-06-01,9,583648.5899999999
2012-06-08,1,1697230.9600000002
2012-06-08,10,1840491.41
2012-06-08,11,1414343.5299999998
2012-06-08,12,1086231.4700000002
2012-06-08,13,2182437.9
2012-06-08,14,2099615.88
2012-06-08,15,611390.6699999998
2012-06-08,16,603618.8900000002
2012-06-08,17,987990.2400000002
2012-06-08,18,1110479.9400000002
2012-06-08,19,1390122.1100000006
2012-06-08,2,2010216.49
2012-06-08,20,2231962.1300000004
2012-06-08,21,707895.7200000001
2012-06-08,22,1061134.3699999999
2012-06-08,23,1568048.5400000003
2012-06-08,24,1406313.13
2012-06-08,25,730254.1900000001
2012-06-08,26,1106176.8299999998
2012-06-08,27,1764756.3099999996
2012-06-08,28,1440687.6899999995
2012-06-08,29,554093.1500000001
2012-06-08,3,446336.7999999999
2012-06-08,30,437222.94
2012-06-08,31,1443285.7899999996
2012-06-08,32,1246322.4399999997
2012-06-08,33,286082.75999999995
2012-06-08,34,999511.2900000003
2012-06-08,35,873415.0099999998
2012-06-08,36,338273.38000000006
2012-06-08,37,528940.7799999999
2012-06-08,38,448110.25
2012-06-08,39,1623442.24
2012-06-08,4,2245257.1799999997
2012-06-08,40,1079386.8800000004
2012-06-08,41,1436383.8399999996
2012-06-08,42,642671.48
2012-06-08,43,643032.51
2012-06-08,44,340238.38
2012-06-08,45,795133.0000000003
2012-06-08,5,341704.59
2012-06-08,6,1696619.5200000003
2012-06-08,7,642963.75
2012-06-08,8,928819.9999999999
2012-06-08,9,582525.4199999998
2012-06-15,1,1630606.9999999998
2012-06-15,10,1811562.8800000001
2012-06-15,11,1417875.42
2012-06-15,12,1019555.5099999998
2012-06-15,13,2152229.11
2012-06-15,14,1905733.68
2012-06-15,15,636737.6499999998
2012-06-15,16,570045.7899999999
2012-06-15,17,964169.6700000002
2012-06-15,18,1057425.8300000003
2012-06-15,19,1440263.15
2012-06-15,2,1962924.2999999998
2012-06-15,20,2165160.2899999996
2012-06-15,21,727049.0399999998
2012-06-15,22,1061219.19
2012-06-15,23,1543667.6799999997
2012-06-15,24,1364445.9800000002
2012-06-15,25,753860.89
2012-06-15,26,1029248.2200000002
2012-06-15,27,1773500.5600000003
2012-06-15,28,1229760.9699999997
2012-06-15,29,552338.7599999998
2012-06-15,3,442074.79000000015
2012-06-15,30,438523.24000000005
2012-06-15,31,1431003.43
2012-06-15,32,1234759.5400000005
2012-06-15,33,290444.31000000006
2012-06-15,34,982345.5100000001
2012-06-15,35,848289.41
2012-06-15,36,333146.88000000006
2012-06-15,37,508573.16000000003
2012-06-15,38,430222.07
2012-06-15,39,1587499.8200000003
2012-06-15,4,2234190.9299999997
2012-06-15,40,977950.28
2012-06-15,41,1384584.5900000005
2012-06-15,42,606309.13
2012-06-15,43,634815.0999999999
2012-06-15,44,338400.82000000007
2012-06-15,45,821498.18
2012-06-15,5,327383.63999999996
2012-06-15,6,1642247.48
2012-06-15,7,666942.0200000001
2012-06-15,8,916918.6999999998
2012-06-15,9,564606.1000000001
2012-06-22,1,1527845.81
2012-06-22,10,1755334.1799999997
2012-06-22,11,1355680.2999999998
2012-06-22,12,981386.2499999998
2012-06-22,13,2094372.9999999995
2012-06-22,14,1660228.88
2012-06-22,15,687085.5999999999
2012-06-22,16,581745.7199999999
2012-06-22,17,981210.5700000003
2012-06-22,18,1080357.89
2012-06-22,19,1468350.3600000003
2012-06-22,2,1887733.2099999993
2012-06-22,20,2060588.6899999995
2012-06-22,21,735870.0
2012-06-22,22,1112449.2999999996
2012-06-22,23,1522042.5699999998
2012-06-22,24,1434709.63
2012-06-22,25,721601.9
2012-06-22,26,1056282.9100000001
2012-06-22,27,1837884.7899999996
2012-06-22,28,1180671.5499999998
2012-06-22,29,581854.5000000002
2012-06-22,3,419497.9500000001
2012-06-22,30,428554.62999999995
2012-06-22,31,1394065.76
2012-06-22,32,1196880.1099999996
2012-06-22,33,261666.29000000004
2012-06-22,34,1000285.1000000001
2012-06-22,35,911696.0
2012-06-22,36,306411.01000000007
2012-06-22,37,484032.75
2012-06-22,38,405938.35000000003
2012-06-22,39,1532316.7899999998
2012-06-22,4,2197299.6499999994
2012-06-22,40,1033552.1800000003
2012-06-22,41,1386407.17
2012-06-22,42,540031.29
2012-06-22,43,613270.79
2012-06-22,44,336240.99999999994
2012-06-22,45,822569.1600000003
2012-06-22,5,325041.68
2012-06-22,6,1618272.2499999998
2012-06-22,7,687344.6799999999
2012-06-22,8,899449.6500000001
2012-06-22,9,562173.12
2012-06-29,1,1540421.4900000002
2012-06-29,10,1707481.8999999997
2012-06-29,11,1297028.6
2012-06-29,12,943124.7400000002
2012-06-29,13,2037663.7100000004
2012-06-29,14,1591835.02
2012-06-29,15,624099.4799999999
2012-06-29,16,570162.2799999999
2012-06-29,17,982322.2399999999
2012-06-29,18,1097006.3
2012-06-29,19,1379652.6500000001
2012-06-29,2,1881046.1200000008
2012-06-29,20,2055952.609999999
2012-06-29,21,716341.3900000001
2012-06-29,22,1053881.7800000003
2012-06-29,23,1451782.1600000006
2012-06-29,24,1428869.9
2012-06-29,25,718890.8100000004
2012-06-29,26,1051190.4400000002
2012-06-29,27,1842555.32
2012-06-29,28,1129031.9799999997
2012-06-29,29,555954.1299999999
2012-06-29,3,422965.3300000001
2012-06-29,30,423192.4
2012-06-29,31,1349202.25
2012-06-29,32,1178211.8100000003
2012-06-29,33,244338.31000000003
2012-06-29,34,942970.6299999999
2012-06-29,35,892133.4100000001
2012-06-29,36,291530.43000000005
2012-06-29,37,508309.8099999999
2012-06-29,38,404634.36000000004
2012-06-29,39,1492388.9799999997
2012-06-29,4,2128362.9200000004
2012-06-29,40,988764.84
2012-06-29,41,1355600.0099999998
2012-06-29,42,507403.77
2012-06-29,43,593128.1299999999
2012-06-29,44,338386.08
2012-06-29,45,773367.71
2012-06-29,5,329658.1000000001
2012-06-29,6,1648863.46
2012-06-29,7,704335.4099999999
2012-06-29,8,878298.2199999999
2012-06-29,9,544770.7000000001
2012-07-06,1,1769854.16
2012-07-06,10,1805999.7899999998
2012-07-06,11,1461129.94
2012-07-06,12,1014898.7799999999
2012-07-06,13,2184980.350000001
2012-07-06,14,1862128.9500000002
2012-07-06,15,678024.75
2012-07-06,16,641763.5299999999
2012-07-06,17,1046782.5199999998
2012-07-06,18,1158247.3099999998
2012-07-06,19,1557120.4400000004
2012-07-06,2,2041507.4000000004
2012-07-06,20,2358055.299999999
2012-07-06,21,693013.5899999999
2012-07-06,22,1097786.1400000001
2012-07-06,23,1545370.1600000001
2012-07-06,24,1645097.7500000005
2012-07-06,25,753385.5499999998
2012-07-06,26,1180470.8000000003
2012-07-06,27,2062224.92
2012-07-06,28,1500863.5400000003
2012-07-06,29,578832.4099999999
2012-07-06,3,411206.5
2012-07-06,30,440553.42
2012-07-06,31,1458059.4200000002
2012-07-06,32,1214183.9700000004
2012-07-06,33,273690.36999999994
2012-07-06,34,1007867.6799999999
2012-07-06,35,985479.6399999998
2012-07-06,36,306578.88999999996
2012-07-06,37,519498.3200000001
2012-07-06,38,471086.22
2012-07-06,39,1659221.9900000005
2012-07-06,4,2224499.28
2012-07-06,40,1182901.5599999998
2012-07-06,41,1456300.8900000001
2012-07-06,42,618702.0900000001
2012-07-06,43,645618.5900000001
2012-07-06,44,358461.5799999999
2012-07-06,45,843361.1000000001
2012-07-06,5,341214.43000000005
2012-07-06,6,1876359.3900000004
2012-07-06,7,805642.61
2012-07-06,8,936205.5000000001
2012-07-06,9,578790.3599999999
2012-07-13,1,1527014.04
2012-07-13,10,1765571.9100000001
2012-07-13,11,1320239.5099999998
2012-07-13,12,960312.7500000001
2012-07-13,13,2002750.99
2012-07-13,14,1544422.3500000003
2012-07-13,15,591335.5000000003
2012-07-13,16,569005.06
2012-07-13,17,960746.0399999997
2012-07-13,18,1024784.92
2012-07-13,19,1321741.35
2012-07-13,2,1830075.1299999997
2012-07-13,20,2134680.12
2012-07-13,21,668132.3600000001
2012-07-13,22,971361.3799999997
2012-07-13,23,1384921.6300000004
2012-07-13,24,1405475.7799999996
2012-07-13,25,714093.9499999998
2012-07-13,26,1063149.7800000003
2012-07-13,27,1755889.5300000005
2012-07-13,28,1179915.0400000003
2012-07-13,29,514709.7600000002
2012-07-13,3,416913.0999999999
2012-07-13,30,417640.33999999997
2012-07-13,31,1374301.34
2012-07-13,32,1141184.6600000004
2012-07-13,33,287033.63999999996
2012-07-13,34,954677.75
2012-07-13,35,825763.4799999999
2012-07-13,36,298337.41000000003
2012-07-13,37,506005.47000000003
2012-07-13,38,416036.75000000006
2012-07-13,39,1471261.7600000002
2012-07-13,4,2100252.61
2012-07-13,40,979848.71
2012-07-13,41,1332594.07
2012-07-13,42,628099.0800000001
2012-07-13,43,627634.04
2012-07-13,44,336479.48999999993
2012-07-13,45,749817.0800000001
2012-07-13,5,316203.6399999999
2012-07-13,6,1588142.26
2012-07-13,7,694150.8899999997
2012-07-13,8,890488.0099999999
2012-07-13,9,536537.64
2012-07-20,1,1497954.7600000002
2012-07-20,10,1869967.03
2012-07-20,11,1344483.8099999998
2012-07-20,12,941550.34
2012-07-20,13,2053089.3199999998
2012-07-20,14,1553250.1600000006
2012-07-20,15,592369.2199999996
2012-07-20,16,565297.54
2012-07-20,17,944698.7
2012-07-20,18,1033543.5599999998
2012-07-20,19,1317672.92
2012-07-20,2,1819666.46
2012-07-20,20,1970170.2899999998
2012-07-20,21,691200.33
2012-07-20,22,991969.37
2012-07-20,23,1381339.2300000004
2012-07-20,24,1394299.0
2012-07-20,25,685676.58
2012-07-20,26,1049625.9000000001
2012-07-20,27,1730913.66
2012-07-20,28,1149427.4800000002
2012-07-20,29,506705.36000000004
2012-07-20,3,432424.8500000001
2012-07-20,30,427491.04
2012-07-20,31,1392395.2000000002
2012-07-20,32,1167829.33
2012-07-20,33,253205.89
2012-07-20,34,950929.5900000001
2012-07-20,35,841224.7399999999
2012-07-20,36,303289.55
2012-07-20,37,503744.56
2012-07-20,38,441683.74
2012-07-20,39,1582168.27
2012-07-20,4,2175563.6900000004
2012-07-20,40,968502.38
2012-07-20,41,1347175.93
2012-07-20,42,530318.3900000001
2012-07-20,43,596554.05
2012-07-20,44,337819.16000000003
2012-07-20,45,737613.65
2012-07-20,5,321205.12
2012-07-20,6,1574361.97
2012-07-20,7,686345.6899999998
2012-07-20,8,888834.0699999998
2012-07-20,9,513991.5699999999
2012-07-27,1,1439123.7100000004
2012-07-27,10,1817603.6599999997
2012-07-27,11,1272395.0199999996
2012-07-27,12,916967.9200000003
2012-07-27,13,1914430.53
2012-07-27,14,1479514.66
2012-07-27,15,571190.8300000001
2012-07-27,16,539337.87
2012-07-27,17,907493.2400000003
2012-07-27,18,924506.2599999999
2012-07-27,19,1248915.4299999997
2012-07-27,2,1757923.88
2012-07-27,20,1911559.1
2012-07-27,21,677789.14
2012-07-27,22,925731.2100000002
2012-07-27,23,1322932.3600000003
2012-07-27,24,1307339.1400000001
2012-07-27,25,659109.53
2012-07-27,26,1031745.14
2012-07-27,27,1625883.7099999997
2012-07-27,28,1135035.0900000005
2012-07-27,29,475158.2399999998
2012-07-27,3,389427.89999999997
2012-07-27,30,424581.17000000004
2012-07-27,31,1303732.3600000008
2012-07-27,32,1144901.5199999996
2012-07-27,33,249134.32
2012-07-27,34,917883.7899999999
2012-07-27,35,808030.15
2012-07-27,36,279643.42999999993
2012-07-27,37,514489.17000000004
2012-07-27,38,407186.4700000001
2012-07-27,39,1487797.5399999998
2012-07-27,4,2048613.6500000001
2012-07-27,40,954396.8499999997
2012-07-27,41,1344723.97
2012-07-27,42,516352.2100000001
2012-07-27,43,572447.5199999999
2012-07-27,44,319855.26
2012-07-27,45,711671.5800000001
2012-07-27,5,306827.36000000004
2012-07-27,6,1513229.1599999997
2012-07-27,7,686365.3999999999
2012-07-27,8,838227.52
2012-07-27,9,495950.99999999994
2012-08-03,1,1631135.7899999996
2012-08-03,10,1939440.09
2012-08-03,11,1399341.0700000008
2012-08-03,12,958667.2300000001
2012-08-03,13,2044148.23
2012-08-03,14,1656886.46
2012-08-03,15,590739.6200000001
2012-08-03,16,584000.71
2012-08-03,17,877813.3300000001
2012-08-03,18,1052066.5800000003
2012-08-03,19,1342123.78
2012-08-03,2,1946104.6400000008
2012-08-03,20,2094515.7099999997
2012-08-03,21,693785.8500000003
2012-08-03,22,1007257.8300000003
2012-08-03,23,1416926.3100000005
2012-08-03,24,1440374.13
2012-08-03,25,709724.5999999996
2012-08-03,26,1090915.0899999999
2012-08-03,27,1705810.8400000003
2012-08-03,28,1376520.1000000003
2012-08-03,29,504754.74000000005
2012-08-03,3,419990.2899999998
2012-08-03,30,425136.55
2012-08-03,31,1390174.6300000001
2012-08-03,32,1183571.3499999999
2012-08-03,33,258533.12
2012-08-03,34,973250.4099999999
2012-08-03,35,866216.3600000003
2012-08-03,36,304989.97
2012-08-03,37,521959.28
2012-08-03,38,469311.17000000004
2012-08-03,39,1608277.74
2012-08-03,4,2174514.1299999994
2012-08-03,40,1068346.76
2012-08-03,41,1439607.3499999999
2012-08-03,42,573084.7100000001
2012-08-03,43,614378.94
2012-08-03,44,342385.38
2012-08-03,45,725729.5099999995
2012-08-03,5,324195.17000000004
2012-08-03,6,1627274.93
2012-08-03,7,680954.8099999998
2012-08-03,8,897076.7300000003
2012-08-03,9,533887.5399999999
2012-08-10,1,1592409.97
2012-08-10,10,1880436.94
2012-08-10,11,1388973.6500000001
2012-08-10,12,984689.9
2012-08-10,13,2041019.9200000004
2012-08-10,14,1648570.0300000005
2012-08-10,15,590453.6299999998
2012-08-10,16,554036.8400000001
2012-08-10,17,849074.0399999999
2012-08-10,18,967304.07
2012-08-10,19,1408907.8900000001
2012-08-10,2,1866719.9599999997
2012-08-10,20,2144245.389999999
2012-08-10,21,700272.0100000004
2012-08-10,22,973812.7900000002
2012-08-10,23,1436311.7599999998
2012-08-10,24,1497054.8099999998
2012-08-10,25,710496.9700000002
2012-08-10,26,1121476.5100000002
2012-08-10,27,1720537.26
2012-08-10,28,1269113.41
2012-08-10,29,518628.4200000001
2012-08-10,3,391811.60000000003
2012-08-10,30,430878.27999999997
2012-08-10,31,1386472.5899999999
2012-08-10,32,1227469.2000000002
2012-08-10,33,297753.49000000005
2012-08-10,34,1004523.5899999995
2012-08-10,35,888368.7999999999
2012-08-10,36,298947.51
2012-08-10,37,500964.58999999997
2012-08-10,38,436690.13000000006
2012-08-10,39,1641867.9200000004
2012-08-10,4,2193367.69
2012-08-10,40,1007906.43
2012-08-10,41,1504545.9400000002
